,TCGA-2F-A9KO,TCGA-2F-A9KP,TCGA-2F-A9KQ,TCGA-2F-A9KR,TCGA-2F-A9KT,TCGA-2F-A9KW,TCGA-4Z-AA7M,TCGA-4Z-AA7N,TCGA-4Z-AA7O,TCGA-4Z-AA7Q,TCGA-4Z-AA7R,TCGA-4Z-AA7S,TCGA-4Z-AA7W,TCGA-4Z-AA7Y,TCGA-4Z-AA80,TCGA-4Z-AA81,TCGA-4Z-AA82,TCGA-4Z-AA83,TCGA-4Z-AA84,TCGA-4Z-AA86,TCGA-4Z-AA87,TCGA-4Z-AA89,TCGA-5N-A9KI,TCGA-5N-A9KM,TCGA-BL-A0C8,TCGA-BL-A13I,TCGA-BL-A13J,TCGA-BL-A3JM,TCGA-BL-A5ZZ,TCGA-BT-A0S7,TCGA-BT-A0YX,TCGA-BT-A20J,TCGA-BT-A20N,TCGA-BT-A20O,TCGA-BT-A20P,TCGA-BT-A20Q,TCGA-BT-A20R,TCGA-BT-A20T,TCGA-BT-A20U,TCGA-BT-A20V,TCGA-BT-A20W,TCGA-BT-A20X,TCGA-BT-A2LA,TCGA-BT-A2LB,TCGA-BT-A2LD,TCGA-BT-A3PH,TCGA-BT-A3PJ,TCGA-BT-A3PK,TCGA-BT-A42B,TCGA-BT-A42C,TCGA-BT-A42E,TCGA-BT-A42F,TCGA-C4-A0EZ,TCGA-C4-A0F0,TCGA-C4-A0F1,TCGA-C4-A0F6,TCGA-C4-A0F7,TCGA-CF-A1HR,TCGA-CF-A1HS,TCGA-CF-A27C,TCGA-CF-A3MF,TCGA-CF-A3MG,TCGA-CF-A3MH,TCGA-CF-A3MI,TCGA-CF-A47S,TCGA-CF-A47T,TCGA-CF-A47V,TCGA-CF-A47W,TCGA-CF-A47X,TCGA-CF-A47Y,TCGA-CF-A5U8,TCGA-CF-A5UA,TCGA-CF-A7I0,TCGA-CF-A9FF,TCGA-CF-A9FH,TCGA-CF-A9FL,TCGA-CF-A9FM,TCGA-CU-A0YN,TCGA-CU-A0YO,TCGA-CU-A0YR,TCGA-CU-A3KJ,TCGA-CU-A3QU,TCGA-CU-A3YL,TCGA-CU-A5W6,TCGA-CU-A72E,TCGA-DK-A1A3,TCGA-DK-A1A5,TCGA-DK-A1A6,TCGA-DK-A1A7,TCGA-DK-A1AA,TCGA-DK-A1AB,TCGA-DK-A1AC,TCGA-DK-A1AD,TCGA-DK-A1AE,TCGA-DK-A1AF,TCGA-DK-A1AG,TCGA-DK-A2HX,TCGA-DK-A2I1,TCGA-DK-A2I2,TCGA-DK-A2I4,TCGA-DK-A2I6,TCGA-DK-A3IK,TCGA-DK-A3IL,TCGA-DK-A3IM,TCGA-DK-A3IN,TCGA-DK-A3IQ,TCGA-DK-A3IS,TCGA-DK-A3IT,TCGA-DK-A3IU,TCGA-DK-A3IV,TCGA-DK-A3WW,TCGA-DK-A3WX,TCGA-DK-A3WY,TCGA-DK-A3X1,TCGA-DK-A3X2,TCGA-DK-A6AV,TCGA-DK-A6AW,TCGA-DK-A6B0,TCGA-DK-A6B1,TCGA-DK-A6B2,TCGA-DK-A6B5,TCGA-DK-A6B6,TCGA-DK-AA6L,TCGA-DK-AA6M,TCGA-DK-AA6P,TCGA-DK-AA6Q,TCGA-DK-AA6R,TCGA-DK-AA6S,TCGA-DK-AA6T,TCGA-DK-AA6U,TCGA-DK-AA6W,TCGA-DK-AA6X,TCGA-DK-AA71,TCGA-DK-AA74,TCGA-DK-AA75,TCGA-DK-AA76,TCGA-DK-AA77,TCGA-E5-A2PC,TCGA-E5-A4TZ,TCGA-E5-A4U1,TCGA-E7-A3X6,TCGA-E7-A3Y1,TCGA-E7-A4IJ,TCGA-E7-A4XJ,TCGA-E7-A519,TCGA-E7-A541,TCGA-E7-A5KE,TCGA-E7-A5KF,TCGA-E7-A677,TCGA-E7-A678,TCGA-E7-A6MD,TCGA-E7-A6ME,TCGA-E7-A6MF,TCGA-E7-A7DU,TCGA-E7-A7DV,TCGA-E7-A7PW,TCGA-E7-A7XN,TCGA-E7-A85H,TCGA-E7-A97P,TCGA-E7-A97Q,TCGA-FD-A3B3,TCGA-FD-A3B4,TCGA-FD-A3B5,TCGA-FD-A3B6,TCGA-FD-A3B7,TCGA-FD-A3B8,TCGA-FD-A3N5,TCGA-FD-A3N6,TCGA-FD-A3NA,TCGA-FD-A3SJ,TCGA-FD-A3SL,TCGA-FD-A3SM,TCGA-FD-A3SN,TCGA-FD-A3SO,TCGA-FD-A3SP,TCGA-FD-A3SQ,TCGA-FD-A3SR,TCGA-FD-A3SS,TCGA-FD-A43N,TCGA-FD-A43P,TCGA-FD-A43U,TCGA-FD-A43X,TCGA-FD-A5BR,TCGA-FD-A5BS,TCGA-FD-A5BT,TCGA-FD-A5BU,TCGA-FD-A5BV,TCGA-FD-A5BX,TCGA-FD-A5BY,TCGA-FD-A5BZ,TCGA-FD-A5C0,TCGA-FD-A5C1,TCGA-FD-A62N,TCGA-FD-A62O,TCGA-FD-A62P,TCGA-FD-A62S,TCGA-FD-A6TA,TCGA-FD-A6TB,TCGA-FD-A6TC,TCGA-FD-A6TD,TCGA-FD-A6TE,TCGA-FD-A6TF,TCGA-FD-A6TG,TCGA-FD-A6TH,TCGA-FD-A6TI,TCGA-FD-A6TK,TCGA-FJ-A3Z7,TCGA-FJ-A3Z9,TCGA-FJ-A3ZE,TCGA-FJ-A3ZF,TCGA-FJ-A871,TCGA-FT-A3EE,TCGA-FT-A61P,TCGA-G2-A2EC,TCGA-G2-A2EF,TCGA-G2-A2EJ,TCGA-G2-A2EK,TCGA-G2-A2EL,TCGA-G2-A2EO,TCGA-G2-A2ES,TCGA-G2-A3IB,TCGA-G2-A3IE,TCGA-G2-A3VY,TCGA-G2-AA3B,TCGA-G2-AA3C,TCGA-G2-AA3D,TCGA-G2-AA3F,TCGA-GC-A3BM,TCGA-GC-A3I6,TCGA-GC-A3OO,TCGA-GC-A3RB,TCGA-GC-A3RC,TCGA-GC-A3RD,TCGA-GC-A3WC,TCGA-GC-A3YS,TCGA-GC-A6I1,TCGA-GC-A6I3,TCGA-GD-A2C5,TCGA-GD-A3OP,TCGA-GD-A3OQ,TCGA-GD-A3OS,TCGA-GD-A6C6,TCGA-GD-A76B,TCGA-GU-A42P,TCGA-GU-A42Q,TCGA-GU-A42R,TCGA-GU-A762,TCGA-GU-A763,TCGA-GU-A764,TCGA-GU-A766,TCGA-GU-A767,TCGA-GU-AATO,TCGA-GU-AATP,TCGA-GU-AATQ,TCGA-GV-A3JV,TCGA-GV-A3JW,TCGA-GV-A3JX,TCGA-GV-A3JZ,TCGA-GV-A3QF,TCGA-GV-A3QG,TCGA-GV-A3QH,TCGA-GV-A3QI,TCGA-GV-A3QK,TCGA-GV-A40E,TCGA-GV-A40G,TCGA-GV-A6ZA,TCGA-H4-A2HO,TCGA-H4-A2HQ,TCGA-HQ-A2OE,TCGA-HQ-A2OF,TCGA-HQ-A5ND,TCGA-HQ-A5NE,TCGA-K4-A3WS,TCGA-K4-A3WU,TCGA-K4-A3WV,TCGA-K4-A4AB,TCGA-K4-A4AC,TCGA-K4-A54R,TCGA-K4-A5RH,TCGA-K4-A5RI,TCGA-K4-A5RJ,TCGA-K4-A6FZ,TCGA-K4-A6MB,TCGA-K4-A83P,TCGA-K4-AAQO,TCGA-KQ-A41N,TCGA-KQ-A41O,TCGA-KQ-A41P,TCGA-KQ-A41Q,TCGA-KQ-A41R,TCGA-KQ-A41S,TCGA-LC-A66R,TCGA-LT-A5Z6,TCGA-MV-A51V,TCGA-PQ-A6FI,TCGA-PQ-A6FN,TCGA-R3-A69X,TCGA-S5-A6DX,TCGA-S5-AA26,TCGA-SY-A9G0,TCGA-SY-A9G5,TCGA-UY-A78K,TCGA-UY-A78L,TCGA-UY-A78M,TCGA-UY-A78N,TCGA-UY-A78O,TCGA-UY-A8OB,TCGA-UY-A9PA,TCGA-UY-A9PB,TCGA-UY-A9PD,TCGA-UY-A9PE,TCGA-UY-A9PF,TCGA-UY-A9PH,TCGA-XF-A8HH,TCGA-XF-A8HI,TCGA-XF-A9SG,TCGA-XF-A9SH,TCGA-XF-A9SI,TCGA-XF-A9SJ,TCGA-XF-A9SK,TCGA-XF-A9SL,TCGA-XF-A9SM,TCGA-XF-A9SP,TCGA-XF-A9ST,TCGA-XF-A9SU,TCGA-XF-A9SV,TCGA-XF-A9SW,TCGA-XF-A9SX,TCGA-XF-A9SY,TCGA-XF-A9SZ,TCGA-XF-A9T0,TCGA-XF-A9T2,TCGA-XF-A9T3,TCGA-XF-A9T4,TCGA-XF-A9T5,TCGA-XF-A9T6,TCGA-XF-A9T8,TCGA-XF-AAME,TCGA-XF-AAMF,TCGA-XF-AAMG,TCGA-XF-AAMH,TCGA-XF-AAMJ,TCGA-XF-AAML,TCGA-XF-AAMQ,TCGA-XF-AAMR,TCGA-XF-AAMT,TCGA-XF-AAMW,TCGA-XF-AAMX,TCGA-XF-AAMY,TCGA-XF-AAMZ,TCGA-XF-AAN0,TCGA-XF-AAN1,TCGA-XF-AAN2,TCGA-XF-AAN3,TCGA-XF-AAN4,TCGA-XF-AAN5,TCGA-XF-AAN7,TCGA-YC-A8S6,TCGA-YC-A9TC,TCGA-YF-AA3L,TCGA-YF-AA3M,TCGA-ZF-A9R0,TCGA-ZF-A9R1,TCGA-ZF-A9R2,TCGA-ZF-A9R3,TCGA-ZF-A9R4,TCGA-ZF-A9R5,TCGA-ZF-A9R7,TCGA-ZF-A9R9,TCGA-ZF-A9RC,TCGA-ZF-A9RD,TCGA-ZF-A9RE,TCGA-ZF-A9RF,TCGA-ZF-A9RG,TCGA-ZF-A9RL,TCGA-ZF-A9RM,TCGA-ZF-A9RN,TCGA-ZF-AA4N,TCGA-ZF-AA4R,TCGA-ZF-AA4T,TCGA-ZF-AA4U,TCGA-ZF-AA4V,TCGA-ZF-AA4W,TCGA-ZF-AA4X,TCGA-ZF-AA51,TCGA-ZF-AA52,TCGA-ZF-AA53,TCGA-ZF-AA54,TCGA-ZF-AA56,TCGA-ZF-AA58,TCGA-ZF-AA5H,TCGA-ZF-AA5N,TCGA-ZF-AA5P
TCGA-2F-A9KO,1.0,0.0,0.0,0.12698412698412698,0.8405797101449275,0.0,0.6164383561643836,0.0,0.2571428571428571,0.46153846153846156,0.4393939393939394,0.0,0.7971014492753623,0.5,0.746268656716418,0.2028985507246377,0.06666666666666667,0.015151515151515152,0.9014084507042254,0.08571428571428572,0.6086956521739131,0.19718309859154928,0.20833333333333334,0.7571428571428571,0.0,0.0,0.0,0.12307692307692308,0.0,0.0,0.8636363636363636,0.6944444444444444,0.19402985074626866,0.3380281690140845,0.01639344262295082,0.09210526315789473,0.7164179104477612,0.43243243243243246,0.0,0.0,0.0,0.0,0.028985507246376812,0.582089552238806,0.0,0.5441176470588235,0.43478260869565216,0.9016393442622951,0.0,0.8615384615384616,0.5540540540540541,0.26865671641791045,0.03225806451612903,0.015384615384615385,0.0,0.17647058823529413,0.0,0.8,0.47058823529411764,0.029411764705882353,0.015384615384615385,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.028169014084507043,0.8059701492537313,0.0,0.0,0.0,0.0,0.3698630136986301,0.0,0.0,0.0,0.02666666666666667,0.0,0.2463768115942029,0.06666666666666667,0.013888888888888888,0.453125,0.13636363636363635,0.04477611940298507,0.359375,0.7352941176470589,0.3382352941176471,0.7761194029850746,0.1267605633802817,0.0,0.7647058823529411,0.15151515151515152,0.0,0.057971014492753624,0.12857142857142856,0.0,0.6060606060606061,0.016666666666666666,0.782608695652174,0.42857142857142855,0.6060606060606061,0.13043478260869565,0.0,0.3333333333333333,0.0,0.4626865671641791,0.746268656716418,0.6451612903225806,0.015873015873015872,0.9027777777777778,0.0,0.12307692307692308,0.631578947368421,0.0,0.0,0.013888888888888888,0.014285714285714285,0.0,0.5294117647058824,0.38028169014084506,0.5074626865671642,0.4507042253521127,0.0,0.3492063492063492,0.014705882352941176,0.42857142857142855,0.855072463768116,0.0,0.49333333333333335,0.3582089552238806,0.028985507246376812,0.9594594594594594,0.013888888888888888,0.9014084507042254,0.7837837837837838,0.4393939393939394,0.19402985074626866,0.39705882352941174,0.7575757575757576,0.0136986301369863,0.07352941176470588,0.3787878787878788,0.0,0.0,0.7611940298507462,0.6231884057971014,0.2,0.463768115942029,0.0,0.717948717948718,0.0,0.0,0.2,0.6197183098591549,0.0,0.8548387096774194,0.7857142857142857,0.09836065573770492,0.0,0.2222222222222222,0.0821917808219178,0.10606060606060606,0.2465753424657534,0.0,0.0,0.36764705882352944,0.05555555555555555,0.2916666666666667,0.4262295081967213,0.08333333333333333,0.0684931506849315,0.8833333333333333,0.5,0.014705882352941176,0.13793103448275862,0.029850746268656716,0.6388888888888888,0.47058823529411764,0.4794520547945205,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.6338028169014085,0.031746031746031744,0.05714285714285714,0.0,0.0,0.015625,0.5757575757575758,0.7714285714285715,0.0,0.8032786885245902,0.8985507246376812,0.3125,0.0,0.014925373134328358,0.0,0.7727272727272727,0.1875,0.6388888888888888,0.08823529411764706,0.47761194029850745,0.0,0.7702702702702703,0.7183098591549296,0.0,0.296875,0.0,0.4264705882352941,0.8194444444444444,0.39473684210526316,0.0,0.0,0.8493150684931506,0.5142857142857142,0.0,0.8088235294117647,0.7285714285714285,0.9393939393939394,0.45454545454545453,0.373134328358209,0.0,0.016129032258064516,0.0,0.0,0.0,0.5633802816901409,0.0,0.0,0.2028985507246377,0.4520547945205479,0.35294117647058826,0.19402985074626866,0.9393939393939394,0.05714285714285714,0.0,0.5238095238095238,0.08333333333333333,0.43243243243243246,0.1774193548387097,0.10810810810810811,0.0,0.0,0.0,0.2878787878787879,0.4788732394366197,0.6268656716417911,0.6363636363636364,0.0,0.0,0.0,0.4461538461538462,0.5362318840579711,0.0,0.0,0.4857142857142857,0.9344262295081968,0.015151515151515152,0.26865671641791045,0.027777777777777776,0.8548387096774194,0.0,0.7846153846153846,0.14925373134328357,0.0,0.0,0.8169014084507042,0.8125,0.5217391304347826,0.0,0.0,0.0,0.3835616438356164,0.13432835820895522,0.28378378378378377,0.39705882352941174,0.45714285714285713,0.5806451612903226,0.8285714285714286,0.0,0.14084507042253522,0.06666666666666667,0.6716417910447762,0.0,0.8461538461538461,0.4473684210526316,0.16666666666666666,0.726027397260274,0.8309859154929577,0.0,0.0,0.18840579710144928,0.7761194029850746,0.7428571428571429,0.0410958904109589,0.855072463768116,0.726027397260274,0.0625,0.29411764705882354,0.1791044776119403,0.32786885245901637,0.855072463768116,0.05970149253731343,0.7638888888888888,0.35294117647058826,0.0,0.8873239436619719,0.8939393939393939,0.0,0.13846153846153847,0.0,0.0,0.375,0.1044776119402985,0.0,0.0,0.0684931506849315,0.7076923076923077,0.417910447761194,0.0,0.014084507042253521,0.057971014492753624,0.0,0.5409836065573771,0.08823529411764706,0.576271186440678,0.0,0.3064516129032258,0.0,0.71875,0.4246575342465753,0.8918918918918919,0.0,0.0,0.9154929577464789,0.0,0.0,0.5074626865671642,0.0,0.0,0.0,0.0,0.671875,0.13043478260869565,0.22727272727272727,0.684931506849315,0.125,0.7733333333333333,0.05714285714285714,0.0,0.6857142857142857,0.0,0.0,0.2,0.734375,0.08955223880597014,0.014285714285714285,0.0,0.04838709677419355,0.09375,0.3709677419354839,0.0,0.8235294117647058,0.3181818181818182,0.676056338028169,0.014285714285714285,0.016129032258064516,0.2571428571428571,0.12307692307692308,0.65,0.0,0.0,0.109375,0.0,0.027777777777777776,0.017241379310344827,0.6818181818181818,0.4142857142857143,0.7258064516129032,0.5945945945945946,0.0,0.09230769230769231,0.390625,0.013513513513513514,0.08,0.0,0.0,0.014705882352941176
TCGA-2F-A9KP,0.0,1.0,0.45714285714285713,0.1016949152542373,0.0,0.4461538461538462,0.015625,0.5873015873015873,0.453125,0.06779661016949153,0.016129032258064516,0.6818181818181818,0.015384615384615385,0.05970149253731343,0.016129032258064516,0.18461538461538463,0.49295774647887325,0.16666666666666666,0.0,0.09230769230769231,0.15873015873015872,0.07352941176470588,0.11940298507462686,0.04477611940298507,0.7213114754098361,0.7424242424242424,0.49230769230769234,0.22950819672131148,0.3387096774193548,0.171875,0.015625,0.0,0.09836065573770492,0.07352941176470588,0.6440677966101694,0.4852941176470588,0.0,0.0,0.2711864406779661,0.625,0.5909090909090909,0.5538461538461539,0.5076923076923077,0.015873015873015872,0.5666666666666667,0.0,0.0,0.0,0.6666666666666666,0.0,0.13636363636363635,0.2033898305084746,0.3387096774193548,0.6984126984126984,0.22727272727272727,0.15625,0.5692307692307692,0.0,0.07575757575757576,0.234375,0.6065573770491803,0.6153846153846154,0.5454545454545454,0.45714285714285713,0.5967741935483871,0.671875,0.47692307692307695,0.07575757575757576,0.01639344262295082,0.5362318840579711,0.13636363636363635,0.6825396825396826,0.5606060606060606,0.25,0.24193548387096775,0.6333333333333333,0.4307692307692308,0.7142857142857143,0.5285714285714286,0.4411764705882353,0.2714285714285714,0.6086956521739131,0.08333333333333333,0.3548387096774194,0.16129032258064516,0.03278688524590164,0.0,0.2727272727272727,0.03125,0.125,0.19047619047619047,0.015625,0.14754098360655737,0.6153846153846154,0.06557377049180328,0.125,0.6714285714285714,0.016129032258064516,0.6481481481481481,0.015625,0.015873015873015872,0.24193548387096775,0.3384615384615385,0.6833333333333333,0.030303030303030304,0.5333333333333333,0.0,0.015873015873015872,0.01694915254237288,0.3442622950819672,0.015151515151515152,0.5757575757575758,0.4444444444444444,0.0,0.5735294117647058,0.6567164179104478,0.4782608695652174,0.6521739130434783,0.5625,0.265625,0.2537313432835821,0.0,0.0625,0.35384615384615387,0.06557377049180328,0.640625,0.203125,0.0,0.7142857142857143,0.014492753623188406,0.15625,0.25,0.0,0.5522388059701493,0.0,0.04411764705882353,0.045454545454545456,0.030303030303030304,0.0,0.015625,0.36507936507936506,0.640625,0.3220338983050847,0.5223880597014925,0.13432835820895522,0.015873015873015872,0.16923076923076924,0.06557377049180328,0.3181818181818182,0.15625,0.0,0.1875,0.36065573770491804,0.046153846153846156,0.0,0.4827586206896552,0.017241379310344827,0.046875,0.1774193548387097,0.208955223880597,0.49122807017543857,0.6029411764705882,0.1,0.0410958904109589,0.5555555555555556,0.6666666666666666,0.015151515151515152,0.47058823529411764,0.34375,0.03571428571428571,0.08333333333333333,0.08695652173913043,0.018518518518518517,0.0,0.7272727272727273,0.5454545454545454,0.734375,0.0,0.3442622950819672,0.0,0.625,0.015384615384615385,0.43333333333333335,0.7101449275362319,0.6923076923076923,0.625,0.4918032786885246,0.015384615384615385,0.6129032258064516,0.6268656716417911,0.373134328358209,0.5333333333333333,0.32786885245901637,0.2857142857142857,0.1076923076923077,0.6875,0.017241379310344827,0.015625,0.016666666666666666,0.532258064516129,0.42424242424242425,0.7014925373134329,0.016129032258064516,0.13793103448275862,0.16666666666666666,0.6825396825396826,0.03076923076923077,0.746031746031746,0.043478260869565216,0.030303030303030304,0.676923076923077,0.11290322580645161,0.234375,0.2923076923076923,0.029411764705882353,0.2676056338028169,0.6515151515151515,0.21666666666666667,0.0,0.029850746268656716,0.7,0.029850746268656716,0.015625,0.015151515151515152,0.24615384615384617,0.03125,0.359375,0.47368421052631576,0.41379310344827586,0.6515151515151515,0.34328358208955223,0.04411764705882353,0.53125,0.5666666666666667,0.22388059701492538,0.02857142857142857,0.23809523809523808,0.18333333333333332,0.0,0.48484848484848486,0.5245901639344263,0.016666666666666666,0.2542372881355932,0.14492753623188406,0.36507936507936506,0.09090909090909091,0.6935483870967742,0.38333333333333336,0.5,0.11290322580645161,0.030303030303030304,0.0,0.030303030303030304,0.25757575757575757,0.711864406779661,0.6307692307692307,0.01639344262295082,0.016129032258064516,0.21875,0.296875,0.031746031746031744,0.0,0.6935483870967742,0.171875,0.7424242424242424,0.01639344262295082,0.6349206349206349,0.0,0.546875,0.6721311475409836,0.36666666666666664,0.0,0.01694915254237288,0.2878787878787879,0.765625,0.19047619047619047,0.4782608695652174,0.02857142857142857,0.11940298507462686,0.18840579710144928,0.03125,0.015151515151515152,0.03278688524590164,0.015625,0.23809523809523808,0.08823529411764706,0.1206896551724138,0.016129032258064516,0.42857142857142855,0.0,0.014492753623188406,0.2571428571428571,0.014705882352941176,0.014925373134328358,0.25,0.5217391304347826,0.06153846153846154,0.0,0.11290322580645161,0.3382352941176471,0.015384615384615385,0.0,0.15517241379310345,0.18181818181818182,0.14516129032258066,0.26666666666666666,0.029850746268656716,0.20634920634920634,0.014925373134328358,0.06153846153846154,0.25806451612903225,0.030303030303030304,0.0,0.43283582089552236,0.06557377049180328,0.4603174603174603,0.6557377049180327,0.03076923076923077,0.0,0.5573770491803278,0.45588235294117646,0.16176470588235295,0.06779661016949153,0.0,0.640625,0.5757575757575758,0.6515151515151515,0.3382352941176471,0.03389830508474576,0.3387096774193548,0.017543859649122806,0.6,0.06349206349206349,0.6935483870967742,0.015873015873015872,0.014705882352941176,0.014925373134328358,0.4520547945205479,0.7580645161290323,0.015151515151515152,0.6461538461538462,0.41818181818181815,0.0,0.29850746268656714,0.5517241379310345,0.7142857142857143,0.6617647058823529,0.016129032258064516,0.59375,0.36923076923076925,0.0,0.515625,0.0,0.19117647058823528,0.3548387096774194,0.015384615384615385,0.45454545454545453,0.359375,0.23214285714285715,0.08196721311475409,0.24193548387096775,0.27692307692307694,0.4852941176470588,0.15254237288135594,0.125,0.3389830508474576,0.08064516129032258,0.014925373134328358,0.3,0.014705882352941176,0.10144927536231885,0.1206896551724138,0.07692307692307693,0.06666666666666667,0.0,0.6896551724137931,0.6065573770491803,0.3125,0.2608695652173913,0.6911764705882353,0.6111111111111112,0.0,0.016129032258064516,0.0,0.014925373134328358,0.36666666666666664,0.078125,0.16393442622950818,0.47761194029850745,0.5492957746478874,0.6818181818181818,0.576271186440678,0.6923076923076923
TCGA-2F-A9KQ,0.0,0.45714285714285713,1.0,0.43333333333333335,0.04285714285714286,0.5942028985507246,0.0,0.6865671641791045,0.4084507042253521,0.047619047619047616,0.0,0.6521739130434783,0.0,0.21428571428571427,0.0,0.15151515151515152,0.44,0.36231884057971014,0.0,0.04225352112676056,0.15384615384615385,0.2535211267605634,0.029411764705882353,0.1527777777777778,0.4626865671641791,0.4722222222222222,0.7076923076923077,0.1111111111111111,0.47058823529411764,0.4225352112676056,0.0,0.0,0.029411764705882353,0.08108108108108109,0.5084745762711864,0.4383561643835616,0.0,0.15492957746478872,0.5645161290322581,0.6470588235294118,0.6323529411764706,0.6176470588235294,0.2714285714285714,0.0,0.5230769230769231,0.0,0.0,0.015873015873015872,0.6363636363636364,0.06060606060606061,0.15714285714285714,0.25,0.2903225806451613,0.45454545454545453,0.3142857142857143,0.3582089552238806,0.6811594202898551,0.0,0.029411764705882353,0.6060606060606061,0.6349206349206349,0.7941176470588235,0.6956521739130435,0.7,0.6031746031746031,0.47692307692307695,0.7101449275362319,0.3142857142857143,0.0,0.6956521739130435,0.417910447761194,0.5151515151515151,0.7272727272727273,0.4225352112676056,0.5909090909090909,0.6923076923076923,0.71875,0.3972602739726027,0.4520547945205479,0.2753623188405797,0.2054794520547945,0.5774647887323944,0.109375,0.47692307692307695,0.47761194029850745,0.0,0.0,0.2463768115942029,0.0,0.3235294117647059,0.34328358208955223,0.0,0.031746031746031744,0.8115942028985508,0.3181818181818182,0.4647887323943662,0.5205479452054794,0.0,0.42105263157894735,0.0,0.0,0.03125,0.4,0.6363636363636364,0.0,0.5625,0.043478260869565216,0.0,0.0,0.34375,0.0,0.6231884057971014,0.5555555555555556,0.0,0.35294117647058826,0.5714285714285714,0.6944444444444444,0.4057971014492754,0.8125,0.1323529411764706,0.2463768115942029,0.0,0.0,0.5211267605633803,0.11290322580645161,0.484375,0.014705882352941176,0.0,0.5945945945945946,0.0,0.08823529411764706,0.38235294117647056,0.0,0.4520547945205479,0.0,0.0,0.13043478260869565,0.13432835820895522,0.0,0.0,0.7941176470588235,0.417910447761194,0.22950819672131148,0.6764705882352942,0.4027777777777778,0.0,0.08955223880597014,0.3125,0.16666666666666666,0.37142857142857144,0.0,0.30985915492957744,0.703125,0.13636363636363635,0.028985507246376812,0.5409836065573771,0.0,0.014705882352941176,0.3333333333333333,0.45714285714285713,0.2153846153846154,0.38028169014084506,0.28125,0.0410958904109589,0.6774193548387096,0.65625,0.0,0.7066666666666667,0.10294117647058823,0.0,0.05084745762711865,0.32894736842105265,0.0,0.0,0.39436619718309857,0.4032258064516129,0.5223880597014925,0.0,0.21212121212121213,0.0,0.5797101449275363,0.07246376811594203,0.6875,0.5,0.5757575757575758,0.65,0.43548387096774194,0.041666666666666664,0.6065573770491803,0.5441176470588235,0.5147058823529411,0.6875,0.36923076923076925,0.1323529411764706,0.0,0.5441176470588235,0.01694915254237288,0.0,0.0,0.6923076923076923,0.34782608695652173,0.5362318840579711,0.0,0.13333333333333333,0.14084507042253522,0.359375,0.0,0.6363636363636364,0.0,0.0,0.647887323943662,0.3384615384615385,0.453125,0.27941176470588236,0.014285714285714285,0.1891891891891892,0.5714285714285714,0.234375,0.0,0.0,0.6153846153846154,0.014492753623188406,0.0,0.0,0.1323529411764706,0.028985507246376812,0.44776119402985076,0.7833333333333333,0.7580645161290323,0.5,0.5753424657534246,0.0,0.6716417910447762,0.578125,0.11940298507462686,0.0,0.15942028985507245,0.07936507936507936,0.015384615384615385,0.6521739130434783,0.640625,0.06349206349206349,0.4745762711864407,0.04,0.3880597014925373,0.25,0.6507936507936508,0.6935483870967742,0.5846153846153846,0.03076923076923077,0.0,0.0,0.0,0.4857142857142857,0.53125,0.5492957746478874,0.015151515151515152,0.0,0.4117647058823529,0.4857142857142857,0.04411764705882353,0.0,0.40625,0.3181818181818182,0.44285714285714284,0.0,0.6231884057971014,0.06060606060606061,0.328125,0.453125,0.6212121212121212,0.0,0.046153846153846156,0.17142857142857143,0.5223880597014925,0.38235294117647056,0.5205479452054794,0.0,0.04285714285714286,0.2676056338028169,0.0,0.0,0.0,0.029411764705882353,0.24242424242424243,0.22388059701492538,0.29508196721311475,0.0,0.6,0.0,0.0,0.11594202898550725,0.0,0.0,0.43661971830985913,0.676056338028169,0.4393939393939394,0.0,0.030303030303030304,0.7464788732394366,0.0,0.0,0.13333333333333333,0.18571428571428572,0.2835820895522388,0.12903225806451613,0.0,0.16666666666666666,0.0,0.0,0.36363636363636365,0.0,0.0,0.4714285714285714,0.2923076923076923,0.6666666666666666,0.4461538461538462,0.0,0.15873015873015872,0.696969696969697,0.7945205479452054,0.1,0.0,0.0,0.7205882352941176,0.6527777777777778,0.3611111111111111,0.5571428571428572,0.0,0.21212121212121213,0.0,0.696969696969697,0.0,0.4461538461538462,0.0,0.0,0.0,0.6753246753246753,0.5441176470588235,0.0,0.6617647058823529,0.5892857142857143,0.015625,0.43661971830985913,0.7333333333333333,0.5223880597014925,0.547945205479452,0.0,0.2608695652173913,0.5217391304347826,0.0,0.5079365079365079,0.0,0.14705882352941177,0.5396825396825397,0.0,0.4,0.6119402985074627,0.40625,0.015873015873015872,0.13846153846153847,0.3582089552238806,0.7142857142857143,0.42857142857142855,0.4444444444444444,0.15,0.38461538461538464,0.0,0.2903225806451613,0.0,0.2916666666666667,0.4098360655737705,0.0,0.234375,0.08333333333333333,0.6065573770491803,0.6119402985074627,0.2878787878787879,0.49295774647887325,0.43661971830985913,0.75,0.0,0.0,0.0,0.0,0.5483870967741935,0.3230769230769231,0.21875,0.5,0.41333333333333333,0.6376811594202898,0.6031746031746031,0.6470588235294118
